obj_name,obj_type,sub_name,sub_type,rel_name,rel_type
茶桑,名称,桑虎天牛,疾病名称,桑树虫害,病害类型
茶桑,名称,桑白毛虫,疾病名称,桑树虫害,病害类型
茶桑,名称,桑褶翅尺蠖,疾病名称,桑树虫害,病害类型
茶桑,名称,枣尺蠖,疾病名称,桑树虫害,病害类型
茶桑,名称,桑叶瘿蚊,疾病名称,桑树虫害,病害类型
茶桑,名称,桑伪棍蓟马,疾病名称,桑树虫害,病害类型
茶桑,名称,桑大象虫,疾病名称,桑树虫害,病害类型
杂草,名称,稗草,疾病名称,杂草,病害类型
杂草,名称,酸模叶蓼,疾病名称,杂草,病害类型
杂草,名称,绵毛酸模叶蓼,疾病名称,杂草,病害类型
杂草,名称,空心莲子草,疾病名称,杂草,病害类型
杂草,名称,四叶萍,疾病名称,杂草,病害类型
杂草,名称,小香蒲,疾病名称,杂草,病害类型
杂草,名称,雨久花,疾病名称,杂草,病害类型
杂草,名称,球穗扁莎草,疾病名称,杂草,病害类型
杂草,名称,扁秆草,疾病名称,杂草,病害类型
杂草,名称,碎米莎草,疾病名称,杂草,病害类型
杂草,名称,异型莎草,疾病名称,杂草,病害类型
杂草,名称,眼子菜,疾病名称,杂草,病害类型
杂草,名称,牛毛毡,疾病名称,杂草,病害类型
杂草,名称,鸭舌草,疾病名称,杂草,病害类型
杂草,名称,野燕麦,疾病名称,杂草,病害类型
杂草,名称,毒麦,疾病名称,杂草,病害类型
杂草,名称,荠,疾病名称,杂草,病害类型
杂草,名称,白草,疾病名称,杂草,病害类型
杂草,名称,独行菜,疾病名称,杂草,病害类型
杂草,名称,车前,疾病名称,杂草,病害类型
杂草,名称,野生麦,疾病名称,杂草,病害类型
杂草,名称,苍耳,疾病名称,杂草,病害类型
杂草,名称,鸭跖草,疾病名称,杂草,病害类型
杂草,名称,芦苇,疾病名称,杂草,病害类型
杂草,名称,看麦娘,疾病名称,杂草,病害类型
杂草,名称,猪毛菜,疾病名称,杂草,病害类型
杂草,名称,田旋花,疾病名称,杂草,病害类型
杂草,名称,荩草,疾病名称,杂草,病害类型
杂草,名称,大刺儿菜,疾病名称,杂草,病害类型
杂草,名称,早熟禾,疾病名称,杂草,病害类型
杂草,名称,播娘篙,疾病名称,杂草,病害类型
杂草,名称,草木樨,疾病名称,杂草,病害类型
杂草,名称,委陵菜,疾病名称,杂草,病害类型
杂草,名称,阿尔泰狗哇花,疾病名称,杂草,病害类型
杂草,名称,旋覆花,疾病名称,杂草,病害类型
杂草,名称,（牛龙）牛儿苗,疾病名称,杂草,病害类型
杂草,名称,山苦荬,疾病名称,杂草,病害类型
杂草,名称,宽叶独行菜,疾病名称,杂草,病害类型
杂草,名称,小花鬼针草,疾病名称,杂草,病害类型
杂草,名称,虎尾草,疾病名称,杂草,病害类型
杂草,名称,石竹,疾病名称,杂草,病害类型
杂草,名称,细叶益母草,疾病名称,杂草,病害类型
杂草,名称,狗尾草,疾病名称,杂草,病害类型
杂草,名称,金色狗尾草,疾病名称,杂草,病害类型
杂草,名称,藜,疾病名称,杂草,病害类型
杂草,名称,律草,疾病名称,杂草,病害类型
杂草,名称,豚草,疾病名称,杂草,病害类型
杂草,名称,鳢肠,疾病名称,杂草,病害类型
杂草,名称,牛筋草,疾病名称,杂草,病害类型
杂草,名称,马唐和止血马唐,疾病名称,杂草,病害类型
杂草,名称,画眉草,疾病名称,杂草,病害类型
杂草,名称,反枝苋,疾病名称,杂草,病害类型
杂草,名称,龙葵,疾病名称,杂草,病害类型
杂草,名称,小飞蓬,疾病名称,杂草,病害类型
杂草,名称,曼陀罗,疾病名称,杂草,病害类型
杂草,名称,马齿苋,疾病名称,杂草,病害类型
杂草,名称,圆叶牵牛,疾病名称,杂草,病害类型
杂草,名称,苘麻,疾病名称,杂草,病害类型
杂草,名称,刺儿菜,疾病名称,杂草,病害类型
害虫,名称,黄地老虎,疾病名称,地下害虫,病害类型
害虫,名称,小地老虎,疾病名称,地下害虫,病害类型
害虫,名称,大地老虎,疾病名称,地下害虫,病害类型
害虫,名称,白边地老虎,疾病名称,地下害虫,病害类型
害虫,名称,警纹地老虎,疾病名称,地下害虫,病害类型
害虫,名称,马铃薯鳃金龟,疾病名称,地下害虫,病害类型
害虫,名称,东南大黑鳃金龟,疾病名称,地下害虫,病害类型
害虫,名称,东北大黑鳃金龟,疾病名称,地下害虫,病害类型
害虫,名称,种蝇,疾病名称,地下害虫,病害类型
害虫,名称,东方蝼蛄,疾病名称,地下害虫,病害类型
害虫,名称,华北蝼蛄,疾病名称,地下害虫,病害类型
害虫,名称,褐纹金针虫,疾病名称,地下害虫,病害类型
害虫,名称,非洲大蜗牛,疾病名称,地下害虫,病害类型
害虫,名称,同型巴蜗牛,疾病名称,地下害虫,病害类型
害虫,名称,野蛞蝓,疾病名称,地下害虫,病害类型
害虫,名称,银川油葫芦,疾病名称,地下害虫,病害类型
害虫,名称,双斑大蟋,疾病名称,地下害虫,病害类型
害虫,名称,蛴螬,疾病名称,地下害虫,病害类型
害虫,名称,沟金针虫,疾病名称,地下害虫,病害类型
害虫,名称,细胸金针虫,疾病名称,地下害虫,病害类型
害虫,名称,网目拟地甲,疾病名称,地下害虫,病害类型
害虫,名称,油葫芦,疾病名称,地下害虫,病害类型
害虫,名称,北京油葫芦,疾病名称,地下害虫,病害类型
农田鼠害,名称,黄胸鼠,疾病名称,农田鼠害,病害类型
农田鼠害,名称,黑线姬鼠,疾病名称,农田鼠害,病害类型
农田鼠害,名称,子午沙鼠,疾病名称,农田鼠害,病害类型
农田鼠害,名称,五趾跳鼠,疾病名称,农田鼠害,病害类型
农田鼠害,名称,大家鼠,疾病名称,农田鼠害,病害类型
农田鼠害,名称,达乌尔鼠兔,疾病名称,农田鼠害,病害类型
农田鼠害,名称,大仓鼠,疾病名称,农田鼠害,病害类型
农田鼠害,名称,花鼠,疾病名称,农田鼠害,病害类型
农田鼠害,名称,黄鼠,疾病名称,农田鼠害,病害类型
农田鼠害,名称,长沙土鼠,疾病名称,农田鼠害,病害类型
贮粮,名称,甘薯软腐病,疾病名称,贮粮病害,病害类型
贮粮,名称,黑曲霉病,疾病名称,贮粮病害,病害类型
贮粮,名称,草酸青霉病,疾病名称,贮粮病害,病害类型
贮粮,名称,匍枝根霉病,疾病名称,贮粮病害,病害类型
贮粮,名称,大米粉红聚端孢病,疾病名称,贮粮病害,病害类型
贮粮,名称,禾谷镰刀菌病,疾病名称,贮粮病害,病害类型
贮粮,名称,白曲霉病,疾病名称,贮粮病害,病害类型
贮粮,名称,黄曲霉病,疾病名称,贮粮病害,病害类型
贮粮,名称,马铃薯干腐病,疾病名称,贮粮病害,病害类型
贮粮,名称,马铃薯（疫霉菌）烂窖,疾病名称,贮粮病害,病害类型
贮粮,名称,谷蠹,疾病名称,贮粮害虫,病害类型
贮粮,名称,锯谷盗,疾病名称,贮粮害虫,病害类型
贮粮,名称,豌豆象,疾病名称,贮粮害虫,病害类型
贮粮,名称,蚕豆象,疾病名称,贮粮害虫,病害类型
贮粮,名称,绿豆象,疾病名称,贮粮害虫,病害类型
贮粮,名称,咖啡豆象,疾病名称,贮粮害虫,病害类型
贮粮,名称,米扁虫,疾病名称,贮粮害虫,病害类型
贮粮,名称,赤拟谷盗,疾病名称,贮粮害虫,病害类型
贮粮,名称,米象,疾病名称,贮粮害虫,病害类型
贮粮,名称,印度谷螟,疾病名称,贮粮害虫,病害类型
贮粮,名称,玉米象,疾病名称,贮粮害虫,病害类型
贮粮,名称,紫斑谷螟,疾病名称,贮粮害虫,病害类型
贮粮,名称,麦蛾,疾病名称,贮粮害虫,病害类型
贮粮,名称,腐食酪螨,疾病名称,贮粮害虫,病害类型
贮粮,名称,谷斑皮囊,疾病名称,贮粮害虫,病害类型
贮粮,名称,黑皮蠹,疾病名称,贮粮害虫,病害类型
贮粮,名称,大谷盗,疾病名称,贮粮害虫,病害类型
贮粮,名称,烟草甲,疾病名称,贮粮害虫,病害类型
贮粮,名称,日本蛛甲,疾病名称,贮粮害虫,病害类型
贮粮,名称,日本蛛甲,疾病名称,贮粮害虫,病害类型
药用植物,名称,珍珠梅褐斑病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,芦竹锈病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,丹参疫病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,药用植物丹参疫病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,玄参斑点病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,北沙参黑斑病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,太子参花叶病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,北沙参黄化病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,板蓝根霜霉病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,板蓝根黑斑病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,桔梗轮纹病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,川芎根腐病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,地黄疫病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,地黄轮纹病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,白术根腐病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,黄连列当,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,姜眼斑病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,姜瘟病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,药用莴苣白粉病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,莴苣小核盘菌软腐病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,苦瓜白粉病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,兰草(兰花)炭疽病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,萱草炭疽病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,牛膝白锈病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,山药斑纹病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,山药炭疽病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,旱芹斑枯病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,玉竹镰刀菌根腐病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,三七根结线虫病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,三七叶腐病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,三七(田七)炭疽病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,三七(田七)镰刀菌根腐病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,西洋参疫病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,人参斑枯病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,山药斑枯病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,山药红斑病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,山药镰刀菌枯萎病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,山药镰孢褐腐病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,山药薯蓣色链隔孢褐斑病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,葛(粉葛)细菌性叶斑病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,延胡索(元胡)霜霉病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,百合叶枯病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,百合疫病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,百合基腐病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,百合白绢病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,百合细菌性软腐病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,百合病毒病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,贝母灰霉病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,贝母鳞茎腐烂病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,桑细菌性青枯病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,巴天酸模白霉病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,白芍白粉病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,白芍灰霉病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,白芍叶霉病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,白芍轮斑病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,甘草根腐病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,甘草褐斑病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,黄芪根腐病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,酸模白霉病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,黄芪白粉病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,冬葵菌核病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,紫背天葵病毒病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,荸荠秆枯病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,芦苇,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,菰瘟病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,芭蕉炭疽病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,蜀葵灰斑病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,茜草根腐病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,杜鹃饼病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,小檗白粉病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,菊芋锈病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,榕树根结线虫病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,猕猴桃轮斑病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,猕猴桃叶斑病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,石榴干腐病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,鸢尾褐斑病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,苎麻炭疽病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,白芍疫病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,牡丹疫病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,臭椿白粉病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,芦笋茎枯病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,芦笋灰霉病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,芦笋茎腐病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,油茶煤污病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,蒲公英白粉病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,防风斑枯病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,水仙基腐病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,水仙褐斑病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,美人蕉瘟病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,魔芋白绢病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,柿圆斑病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,棕榈炭疽病,疾病名称,根及根茎类药材病害,病害类型
药用植物,名称,杨梅癌肿病,疾病名称,根及根茎类药材病害,病害类型
